Class,Value,Timestamp
Kitchen,0,2019-03-24 07:00:07
Kitchen,1,2019-03-24 07:01:25
Kitchen,0,2019-03-24 07:24:18
Kitchen,1,2019-03-24 07:24:31
Kitchen,0,2019-03-24 07:31:24
Kitchen,1,2019-03-24 07:32:19
Kitchen,0,2019-03-24 07:41:32
Kitchen,1,2019-03-24 07:47:18
Kitchen,0,2019-03-24 07:49:37
Kitchen,1,2019-03-24 07:50:34
Kitchen,0,2019-03-24 07:52:52
Kitchen,1,2019-03-24 07:54:36
Kitchen,0,2019-03-24 07:59:09
Kitchen,1,2019-03-24 08:13:56
Kitchen,0,2019-03-24 08:16:35
Kitchen,1,2019-03-24 08:27:56
Kitchen,0,2019-03-24 08:32:31
Kitchen,1,2019-03-24 08:33:07
Kitchen,0,2019-03-24 08:49:01
Kitchen,1,2019-03-24 08:54:31
Kitchen,0,2019-03-24 08:56:53
Kitchen,1,2019-03-24 08:57:31
Kitchen,0,2019-03-24 09:02:24
Kitchen,1,2019-03-24 09:03:26
Kitchen,0,2019-03-24 09:05:49
Kitchen,1,2019-03-24 09:45:24
Kitchen,0,2019-03-24 09:50:06
Kitchen,1,2019-03-24 09:52:21
Kitchen,0,2019-03-24 09:59:08
Kitchen,1,2019-03-24 10:04:50
Kitchen,0,2019-03-24 10:07:28
Kitchen,1,2019-03-24 10:10:06
Kitchen,0,2019-03-24 10:14:35
Kitchen,1,2019-03-24 10:14:50
Kitchen,0,2019-03-24 10:21:51
Kitchen,1,2019-03-24 10:23:23
Kitchen,0,2019-03-24 10:25:46
Kitchen,1,2019-03-24 10:26:43
Kitchen,0,2019-03-24 10:33:37
Kitchen,1,2019-03-24 10:33:57
Kitchen,0,2019-03-24 10:36:28
Kitchen,1,2019-03-24 12:49:23
Kitchen,0,2019-03-24 12:51:42
Kitchen,1,2019-03-24 12:56:13
Kitchen,0,2019-03-24 13:00:38
Kitchen,1,2019-03-24 13:40:44
Kitchen,0,2019-03-24 13:43:07
Kitchen,1,2019-03-24 13:57:43
Kitchen,0,2019-03-24 14:02:14
Kitchen,1,2019-03-24 14:02:45
Kitchen,0,2019-03-24 14:07:13
Kitchen,1,2019-03-24 14:07:50
Kitchen,0,2019-03-24 14:10:20
Kitchen,1,2019-03-24 15:52:48
Kitchen,0,2019-03-24 16:01:46
Kitchen,1,2019-03-24 16:06:28
Kitchen,0,2019-03-24 16:08:51
Kitchen,1,2019-03-24 16:09:00
Kitchen,0,2019-03-24 16:11:27
Kitchen,1,2019-03-24 16:15:56
Kitchen,0,2019-03-24 16:18:18
Kitchen,1,2019-03-24 16:22:40
Kitchen,0,2019-03-24 16:33:48
Kitchen,1,2019-03-24 16:34:05
Kitchen,0,2019-03-24 16:40:53
